Date/Time,Regen_Valve,T_OA,CFM_OA,RH_OA,T_CA,RH_CA,T_HW,FanStatus,T_HW_out
 08/15  08:00:00,0.45682555,23.73333333,1005.519084,85.33333333,24.67448919,75.72963842,46.53597317,1,41.99279872
 08/15  09:00:00,0.429559509,25.1,1005.519084,80.25,25.36945604,74.28898422,46.30587543,1,41.73543494
 08/15  10:00:00,0.401512117,26.53333333,1005.519084,74.91666667,26.15233764,72.13227142,46.21569802,1,41.61721014
 08/15  11:00:00,0.376584623,27.84166667,1005.519084,67.91666667,26.80697109,67.84671607,46.17025317,1,41.54683779
 08/15  12:00:00,0.366565435,28.3,1005.519084,65,27.19703136,65.1251052,46.50954219,1,41.87610763
 08/15  13:00:00,0.35353933,28.94166667,1005.519084,63.83333333,27.63139873,64.79703083,46.21627658,1,41.56981591
 08/15  14:00:00,0.338074573,29.75,1005.519084,60.66666667,28.06861459,62.88304186,46.56429963,1,41.9023742
 08/15  15:00:00,0.310854328,31.28333333,1005.519084,54.91666667,28.61286959,60.12668813,46.28900088,1,41.59985521
 08/15  16:00:00,0.294489468,32.2,1005.519084,52,28.94798924,58.85155948,46.44585358,1,41.74034305
 08/15  17:00:00,0.304546794,31.55833333,1005.519084,52,28.89426386,56.79069751,46.43696542,1,41.74151221
 08/15  18:00:00,0,30.80833333,0,54.91666667,30.80833333,54.91666667,29.74342181,0,29.74342181
 08/15  19:00:00,0,28.96666667,0,65.75,28.96666667,65.75,31.13400711,0,31.13400711
 08/15  20:00:00,0,27.45,0,72,27.45,72,31.5484834,0,31.5484834
 08/15  21:00:00,0,26.90833333,0,73.16666667,26.90833333,73.16666667,30.95636802,0,30.95636802
 08/15  22:00:00,0,26.05833333,0,78.66666667,26.05833333,78.66666667,30.24494493,0,30.24494493
 08/15  23:00:00,0,25.25,0,82,25.25,82,29.43764588,0,29.43764588
 08/15  24:00:00,0,24.65,0,82,24.65,82,29.07359259,0,29.07359259
 08/16  01:00:00,0,24.4,0,83.75,24.4,83.75,27.8756463,0,27.8756463
 08/16  02:00:00,0,24.10833333,0,86.16666667,24.10833333,86.16666667,27.41313204,0,27.41313204
 08/16  03:00:00,0,23.55,0,88.75,23.55,88.75,26.88510556,0,26.88510556
 08/16  04:00:00,0,23.3,0,90,23.3,90,26.14422284,0,26.14422284
 08/16  05:00:00,0,23.3,0,90,23.3,90,26.02772004,0,26.02772004
 08/16  06:00:00,0,23.00833333,0,92.33333333,23.00833333,92.33333333,25.29087761,0,25.29087761
 08/16  07:00:00,0,23.09166667,0,91.66666667,23.09166667,91.66666667,25.19494911,0,25.19494911
 08/16  08:00:00,0.445556574,24.29166667,1005.519084,85.33333333,25.0772524,76.62794628,46.36438853,1,41.8099451
 08/16  09:00:00,0.402264731,26.63333333,1005.519084,73.25,25.90729015,71.83007894,46.11429994,1,41.51656467
 08/16  10:00:00,0.363234335,28.73333333,1005.519084,62.33333333,26.80831757,65.4178889,46.31949395,1,41.68272829
 08/16  11:00:00,0.337007895,30.1,1005.519084,56.66666667,27.51361391,61.69276071,46.44117277,1,41.77818067
 08/16  12:00:00,0.320709948,30.89166667,1005.519084,53.83333333,28.07728358,59.32749478,46.33048761,1,41.65119756
 08/16  13:00:00,0.30862377,31.45,1005.519084,52.41666667,28.55230143,58.03016263,46.16899277,1,41.47761654
 08/16  14:00:00,0.291898888,32.34166667,1005.519084,50.83333333,28.98587936,57.79943707,46.59890401,1,41.8908029
 08/16  15:00:00,0.282932692,32.8,1005.519084,50,29.27044157,57.4321123,46.4276457,1,41.71057839
 08/16  16:00:00,0.282354496,32.8,1005.519084,50,29.35150241,57.16786039,46.23281871,1,41.51517321
 08/16  17:00:00,0.277407351,33.09166667,1005.519084,46.5,29.41804593,53.61605594,46.40490049,1,41.68230784
 08/16  18:00:00,0,32.65833333,0,46.33333333,32.65833333,46.33333333,30.02392157,0,30.02392157
 08/16  19:00:00,0,31.90833333,0,48,31.90833333,48,31.65217158,0,31.65217158
 08/16  20:00:00,0,31.05833333,0,52.08333333,31.05833333,52.08333333,32.24524015,0,32.24524015
 08/16  21:00:00,0,29.60833333,0,60.83333333,29.60833333,60.83333333,32.05082785,0,32.05082785
 08/16  22:00:00,0,27.90833333,0,70.25,27.90833333,70.25,31.16286368,0,31.16286368
 08/16  23:00:00,0,26.55833333,0,75.75,26.55833333,75.75,30.49116201,0,30.49116201
 08/16  24:00:00,0,25.45833333,0,79.91666667,25.45833333,79.91666667,29.88203907,0,29.88203907
 08/17  01:00:00,0,25,0,82,25,82,28.81544721,0,28.81544721
 08/17  02:00:00,0,24.65,0,85.5,24.65,85.5,28.57345886,0,28.57345886
 08/17  03:00:00,0,24.10833333,0,87.41666667,24.10833333,87.41666667,27.49794901,0,27.49794901
 08/17  04:00:00,0,23.55,0,88.75,23.55,88.75,27.19665353,0,27.19665353
 08/17  05:00:00,0,23.3,0,90,23.3,90,26.51826435,0,26.51826435
 08/17  06:00:00,0,23.3,0,90,23.3,90,26.39186376,0,26.39186376
 08/17  07:00:00,0,23.94166667,0,87.08333333,23.94166667,87.08333333,25.84611747,0,25.84611747
 08/17  08:00:00,0,25.39166667,0,81.5,25.39166667,81.5,25.71724703,0,25.71724703
 08/17  09:00:00,0,27.38333333,0,73.75,27.38333333,73.75,26.44719653,0,26.44719653
 08/17  10:00:00,0,28.65,0,68.25,28.65,68.25,26.95367241,0,26.95367241
 08/17  11:00:00,0,29.89166667,0,62.33333333,29.89166667,62.33333333,28.63207614,0,28.63207614
 08/17  12:00:00,0,31.24166667,0,56.66666667,31.24166667,56.66666667,29.99285875,0,29.99285875
 08/17  13:00:00,0,32.34166667,0,53.25,32.34166667,53.25,31.53963789,0,31.53963789
 08/17  14:00:00,0,33.09166667,0,49.08333333,33.09166667,49.08333333,33.07936398,0,33.07936398
 08/17  15:00:00,0,33.3,0,47,33.3,47,34.21961193,0,34.21961193
 08/17  16:00:00,0,33.3,0,47,33.3,47,35.83308178,0,35.83308178
 08/17  17:00:00,0,33.3,0,46.41666667,33.3,46.41666667,36.54669159,0,36.54669159
 08/17  18:00:00,0,32.65833333,0,48.33333333,32.65833333,48.33333333,37.31268078,0,37.31268078
 08/17  19:00:00,0,31.55833333,0,52.91666667,31.55833333,52.91666667,37.27038689,0,37.27038689
 08/17  20:00:00,0,30.45833333,0,58.5,30.45833333,58.5,36.18167108,0,36.18167108
 08/17  21:00:00,0,29.35833333,0,63.33333333,29.35833333,63.33333333,35.01598355,0,35.01598355
 08/17  22:00:00,0,28.25833333,0,67.33333333,28.25833333,67.33333333,33.77974161,0,33.77974161
 08/17  23:00:00,0,27.8,0,69,27.8,69,32.9097992,0,32.9097992
 08/17  24:00:00,0,27.15833333,0,71.91666667,27.15833333,71.91666667,31.87825885,0,31.87825885
 08/18  01:00:00,0,26.35,0,74,26.35,74,30.91115837,0,30.91115837
 08/18  02:00:00,0,25.80833333,0,75.75,25.80833333,75.75,30.09021219,0,30.09021219
 08/18  03:00:00,0,24.9,0,79.91666667,24.9,79.91666667,29.05760333,0,29.05760333
 08/18  04:00:00,0,23.75833333,0,84.91666667,23.75833333,84.91666667,28.60594437,0,28.60594437
 08/18  05:00:00,0,23.3,0,88.75,23.3,88.75,27.90246113,0,27.90246113
 08/18  06:00:00,0,23.00833333,0,90,23.00833333,90,26.96209862,0,26.96209862
 08/18  07:00:00,0,23.44166667,0,88.25,23.44166667,88.25,26.61798205,0,26.61798205
 08/18  08:00:00,0,25.18333333,0,81.16666667,25.18333333,81.16666667,26.96935975,0,26.96935975
 08/18  09:00:00,0,27.38333333,0,72.91666667,27.38333333,72.91666667,27.35992623,0,27.35992623
 08/18  10:00:00,0,29.29166667,0,64.75,29.29166667,64.75,28.42442636,0,28.42442636
 08/18  11:00:00,0,31.28333333,0,54.58333333,31.28333333,54.58333333,29.60723439,0,29.60723439
 08/18  12:00:00,0,33.19166667,0,46.5,33.19166667,46.5,30.95614627,0,30.95614627
 08/18  13:00:00,0,34.19166667,0,39.91666667,34.19166667,39.91666667,33.07748221,0,33.07748221
 08/18  14:00:00,0,33.75833333,0,39.91666667,33.75833333,39.91666667,34.76250046,0,34.76250046
 08/18  15:00:00,0,33.94166667,0,40.25,33.94166667,40.25,36.58614388,0,36.58614388
 08/18  16:00:00,0,34.75,0,37.83333333,34.75,37.83333333,37.72944531,0,37.72944531
 08/18  17:00:00,0,34.65,0,36.41666667,34.65,36.41666667,38.7846304,0,38.7846304
 08/18  18:00:00,0,34.10833333,0,40.08333333,34.10833333,40.08333333,39.13167702,0,39.13167702
 08/18  19:00:00,0,33.25833333,0,44.16666667,33.25833333,44.16666667,38.75284987,0,38.75284987
 08/18  20:00:00,0,32.15833333,0,45,32.15833333,45,37.93480117,0,37.93480117
 08/18  21:00:00,0,31.35,0,47.91666667,31.35,47.91666667,36.56835621,0,36.56835621
 08/18  22:00:00,0,30.10833333,0,55.25,30.10833333,55.25,35.21920129,0,35.21920129
 08/18  23:00:00,0,29.10833333,0,61.33333333,29.10833333,61.33333333,33.96703785,0,33.96703785
 08/18  24:00:00,0,28.25833333,0,65.33333333,28.25833333,65.33333333,32.97894421,0,32.97894421
 08/19  01:00:00,0,27.15833333,0,71.08333333,27.15833333,71.08333333,31.73593423,0,31.73593423
 08/19  02:00:00,0,26.35,0,75.75,26.35,75.75,30.95179316,0,30.95179316
 08/19  03:00:00,0,25.80833333,0,78.16666667,25.80833333,78.16666667,29.71405744,0,29.71405744
 08/19  04:00:00,0,25.25,0,82.5,25.25,82.5,29.2754205,0,29.2754205
 08/19  05:00:00,0,24.65,0,85,24.65,85,28.2601695,0,28.2601695
 08/19  06:00:00,0,24.4,0,86.75,24.4,86.75,27.65108462,0,27.65108462
 08/19  07:00:00,0,25.1,0,84.5,25.1,84.5,26.93244786,0,26.93244786
 08/19  08:00:00,0.40099291,26.53333333,1005.519084,77.33333333,26.44196489,73.35894337,46.25717589,1,41.6581688
 08/19  09:00:00,0.3670413,28.48333333,1005.519084,67.58333333,26.87922668,69.90932265,46.59568695,1,41.96272825
 08/19  10:00:00,0.326695825,30.74166667,1005.519084,58.33333333,27.63984854,65.6664138,46.59487444,1,41.92157027
 08/19  11:00:00,0.303583401,31.99166667,1005.519084,53.25,28.17778231,62.33890225,46.44372776,1,41.74731116
 08/19  12:00:00,0.29209576,32.55,1005.519084,49.08333333,28.56338395,57.78709946,46.4536672,1,41.74576296
 08/19  13:00:00,0.280895671,33.09166667,1005.519084,45.25,28.93760246,53.55291616,46.42812084,1,41.70901651
 08/19  14:00:00,0.270123124,33.65,1005.519084,44,29.23716487,52.82555234,46.21061788,1,41.480741
 08/19  15:00:00,0.271081063,33.55,1005.519084,45.75,29.32582838,54.46627985,46.22680289,1,41.49788395
 08/19  16:00:00,0.27977717,33.00833333,1005.519084,48.16666667,29.26885518,55.90051492,46.19166722,1,41.47144439
 08/19  17:00:00,0.310656265,31.16666667,1005.519084,60.08333333,28.88643699,64.55041163,46.52385525,1,41.83451152
 08/19  18:00:00,0,29.00833333,0,69.16666667,29.00833333,69.16666667,29.7718029,0,29.7718029
 08/19  19:00:00,0,28.00833333,0,71.16666667,28.00833333,71.16666667,30.76377242,0,30.76377242
 08/19  20:00:00,0,27.15833333,0,74.91666667,27.15833333,74.91666667,31.07848926,0,31.07848926
 08/19  21:00:00,0,26.35,0,79.91666667,26.35,79.91666667,30.60628882,0,30.60628882
 08/19  22:00:00,0,26.1,0,80.25,26.1,80.25,30.12572298,0,30.12572298
 08/19  23:00:00,0,25.80833333,0,82.5,25.80833333,82.5,29.20735068,0,29.20735068
 08/19  24:00:00,0,25.25,0,85,25.25,85,28.67901168,0,28.67901168
 08/20  01:00:00,0,24.65,0,86.75,24.65,86.75,27.97077398,0,27.97077398
 08/20  02:00:00,0,24.4,0,89.75,24.4,89.75,27.31880665,0,27.31880665
 08/20  03:00:00,0,24.4,0,91,24.4,91,27.00777473,0,27.00777473
 08/20  04:00:00,0,24.10833333,0,92.75,24.10833333,92.75,26.46987759,0,26.46987759
 08/20  05:00:00,0,23.9,0,94,23.9,94,25.99818192,0,25.99818192
 08/20  06:00:00,0,23.9,0,94,23.9,94,25.35446946,0,25.35446946
 08/20  07:00:00,0,23.9,0,95.75,23.9,95.75,25.09842668,0,25.09842668
 08/20  08:00:00,0.450353773,24.19166667,1005.519084,95.25,24.74132556,87.37170115,46.53248216,1,41.98283593
 08/20  09:00:00,0.438578481,24.75,1005.519084,92.25,25.0217196,86.05538805,46.42120106,1,41.85977954
 08/20  10:00:00,0.418932506,25.64166667,1005.519084,87.5,25.76863152,82.32188407,46.26982318,1,41.68875569
 08/20  11:00:00,0.402421952,26.45,1005.519084,83.25,26.26486409,79.78498763,46.18210463,1,41.58452658
 08/20  12:00:00,0.363273457,28.625,1005.519084,72.08333333,27.07089291,74.59978974,46.15166228,1,41.51493574
 08/20  13:00:00,0.370732091,28.075,1005.519084,76.66666667,27.1621872,76.52505735,46.36546352,1,41.73619561
 08/20  14:00:00,0.365666015,28.275,1005.519084,73.33333333,27.43269387,72.79281223,46.18727547,1,41.55294149
 08/20  15:00:00,0.382586357,27.18333333,1005.519084,78.41666667,27.35520508,73.28337604,46.57697721,1,41.95956357
 08/20  16:00:00,0.381710417,27.175,1005.519084,79.83333333,27.49394044,74.20200875,46.38627203,1,41.76798245
 08/20  17:00:00,0.366833265,28.00833333,1005.519084,75.75,27.80284689,72.67363326,46.16012209,1,41.52695536
 08/20  18:00:00,0,26.80833333,0,75.25,26.80833333,75.25,28.68786436,0,28.68786436
 08/20  19:00:00,0,24.175,0,85.66666667,24.175,85.66666667,30.12919289,0,30.12919289
 08/20  20:00:00,0,23.09166667,0,91.66666667,23.09166667,91.66666667,30.06148943,0,30.06148943
 08/20  21:00:00,0,23.00833333,0,92.33333333,23.00833333,92.33333333,29.65159464,0,29.65159464
 08/20  22:00:00,0,22.8,0,94,22.8,94,28.54704505,0,28.54704505
 08/20  23:00:00,0,22.8,0,94,22.8,94,28.10747276,0,28.10747276
 08/20  24:00:00,0,22.8,0,95.75,22.8,95.75,27.31244297,0,27.31244297
 08/21  01:00:00,0,22.45,0,97,22.45,97,26.60780138,0,26.60780138
 08/21  02:00:00,0,22.55,0,97,22.55,97,25.80836325,0,25.80836325
 08/21  03:00:00,0,22.45,0,97,22.45,97,25.42005892,0,25.42005892
 08/21  04:00:00,0,21.90833333,0,98.75,21.90833333,98.75,24.98131476,0,24.98131476
 08/21  05:00:00,0,21.7,0,100,21.7,100,24.50231257,0,24.50231257
 08/21  06:00:00,0,21.99166667,0,100,21.99166667,100,24.29116102,0,24.29116102
 08/21  07:00:00,0,22.2,0,100,22.2,100,24.09440013,0,24.09440013
 08/21  08:00:00,0.482465903,22.55,1005.519084,98.25,23.71270965,86.45010002,46.40933388,1,41.89179978
 08/21  09:00:00,0.470224677,23.09166667,1005.519084,95.25,24.10370919,84.61148928,46.12801768,1,41.59824236
 08/21  10:00:00,0.455855971,23.65,1005.519084,91.66666667,24.83212482,80.59445343,46.12456907,1,41.58042504
 08/21  11:00:00,0.437014842,24.54166667,1005.519084,88.83333333,25.48811538,79.34992628,46.2109359,1,41.64795074
 08/21  12:00:00,0.41561339,25.64166667,1005.519084,84.5,26.09191742,77.82495009,46.43198385,1,41.84759724
 08/21  13:00:00,0.394943509,26.74166667,1005.519084,79.08333333,26.60827648,75.39328589,46.52583158,1,41.92077509
 08/21  14:00:00,0.385347846,27.2,1005.519084,75.25,26.94838417,72.155311,46.50492069,1,41.89026854
 08/21  15:00:00,0.355632489,28.83333333,1005.519084,67.58333333,27.61729464,68.41036229,46.49697509,1,41.85260758
 08/21  16:00:00,0.334078146,30,1005.519084,61.83333333,28.13529002,64.94528457,46.31279394,1,41.64687209
 08/21  17:00:00,0.326708414,30.35,1005.519084,61,28.40450928,64.37868663,46.37990624,1,41.70661465
 08/21  18:00:00,0,30.25,0,62.16666667,30.25,62.16666667,29.65047732,0,29.65047732
 08/21  19:00:00,0,29.35833333,0,65.33333333,29.35833333,65.33333333,31.19965512,0,31.19965512
 08/21  20:00:00,0,28.25833333,0,69.91666667,28.25833333,69.91666667,31.8599389,0,31.8599389
 08/21  21:00:00,0,27.15833333,0,73.16666667,27.15833333,73.16666667,31.30950119,0,31.30950119
 08/21  22:00:00,0,26.05833333,0,80.41666667,26.05833333,80.41666667,30.58350571,0,30.58350571
 08/21  23:00:00,0,25.25,0,85,25.25,85,29.8031673,0,29.8031673
 08/21  24:00:00,0,24.65,0,85,24.65,85,29.0541853,0,29.0541853
 08/22  01:00:00,0,23.75833333,0,90.25,23.75833333,90.25,28.33659464,0,28.33659464
 08/22  02:00:00,0,23.3,0,91.66666667,23.3,91.66666667,27.66051009,0,27.66051009
 08/22  03:00:00,0,23.65,0,88.25,23.65,88.25,26.89857669,0,26.89857669
 08/22  04:00:00,0,23.55,0,87,23.55,87,26.55908849,0,26.55908849
 08/22  05:00:00,0,23.00833333,0,88.75,23.00833333,88.75,25.78697679,0,25.78697679
 08/22  06:00:00,0,22.8,0,90,22.8,90,25.37606617,0,25.37606617
 08/22  07:00:00,0,22.8,0,92.33333333,22.8,92.33333333,25.35462226,0,25.35462226
 08/22  08:00:00,0.459727002,23.44166667,1005.519084,89.91666667,24.86694997,77.71399503,46.53378146,1,41.99350846
 08/22  09:00:00,0.438058272,24.54166667,1005.519084,85.83333333,25.34526048,77.14339542,46.42407556,1,41.86213383
 08/22  10:00:00,0.405482067,26.28333333,1005.519084,80.33333333,26.14153021,76.53060475,46.17818718,1,41.58366925
 08/22  11:00:00,0.376630991,27.84166667,1005.519084,74.08333333,26.83629227,74.30750202,46.41127906,1,41.78791005
 08/22  12:00:00,0.355662617,28.94166667,1005.519084,67.91666667,27.40311581,70.14104633,46.37911056,1,41.73477318
 08/22  13:00:00,0.350907835,29.10833333,1005.519084,66.16666667,27.67878619,67.8390305,46.21061304,1,41.56152088
 08/22  14:00:00,0.341966322,29.54166667,1005.519084,64.66666667,27.99180294,66.75170664,46.54697712,1,41.88894344
 08/22  15:00:00,0.333044179,30,1005.519084,61.83333333,28.26358411,64.44256152,46.28884526,1,41.62188944
 08/22  16:00:00,0.332389285,30,1005.519084,61,28.34506439,63.21858268,46.60950396,1,41.94189325
 08/22  17:00:00,0.34880949,29.00833333,1005.519084,67.41666667,28.1597222,66.82336407,46.29002988,1,41.63883937
 08/22  18:00:00,0,28.65,0,70.83333333,28.65,70.83333333,29.15988463,0,29.15988463
 08/22  19:00:00,0,28.25833333,0,72.33333333,28.25833333,72.33333333,30.16609939,0,30.16609939
 08/22  20:00:00,0,26.51666667,0,78.66666667,26.51666667,78.66666667,30.29926159,0,30.29926159
 08/22  21:00:00,0,25.6,0,83.75,25.6,83.75,30.15870859,0,30.15870859
 08/22  22:00:00,0,25.25,0,86.75,25.25,86.75,29.69004042,0,29.69004042
 08/22  23:00:00,0,25,0,88,25,88,28.67264027,0,28.67264027
 08/22  24:00:00,0,24.65,0,89.75,24.65,89.75,28.38128064,0,28.38128064
 08/23  01:00:00,0,24.10833333,0,92.75,24.10833333,92.75,27.69555339,0,27.69555339
 08/23  02:00:00,0,23.9,0,94,23.9,94,27.21453509,0,27.21453509
 08/23  03:00:00,0,23.9,0,94,23.9,94,26.47815835,0,26.47815835
 08/23  04:00:00,0,23.55,0,95.75,23.55,95.75,26.24110954,0,26.24110954
 08/23  05:00:00,0,22.01666667,0,91.16666667,22.01666667,91.16666667,25.73556141,0,25.73556141
 08/23  06:00:00,0,20.80833333,0,90.5,20.80833333,90.5,25.25296013,0,25.25296013
 08/23  07:00:00,0,21.24166667,0,93,21.24166667,93,24.74907251,0,24.74907251
 08/23  08:00:00,0.490344699,21.99166667,1005.519084,91.25,23.76973701,76.75213763,46.60631079,1,42.09665549
 08/23  09:00:00,0.484285819,22.2,1005.519084,92.33333333,23.95666723,77.90043477,46.18201692,1,41.66630274
 08/23  10:00:00,0.473636738,22.55,1005.519084,91.66666667,24.60341843,76.07719578,46.20170776,1,41.6753445
 08/23  11:00:00,0.45509835,23.44166667,1005.519084,88.25,25.22815713,74.55415788,46.55940192,1,42.01450027
 08/23  12:00:00,0.439849945,24.19166667,1005.519084,85.83333333,25.72344002,73.75074542,46.58590675,1,42.0257567
 08/23  13:00:00,0.422726047,25.1,1005.519084,83.25,26.16850339,73.67308995,46.40716418,1,41.82989023
 08/23  14:00:00,0.397120154,26.53333333,1005.519084,79.08333333,26.70995112,73.94896609,46.2949309,1,41.69205105
 08/23  15:00:00,0.378783038,27.55,1005.519084,74.08333333,27.12303557,71.76177953,46.36996002,1,41.74874306
 08/23  16:00:00,0.384094045,27.15833333,1005.519084,76.08333333,27.19357329,71.73252524,46.5365797,1,41.92067375
 08/23  17:00:00,0.385427314,26.99166667,1005.519084,77.83333333,27.35631881,72.05988289,46.32799992,1,41.71342723
 08/23  18:00:00,0,26.55833333,0,79.91666667,26.55833333,79.91666667,28.71734055,0,28.71734055
 08/23  19:00:00,0,25.80833333,0,85.5,25.80833333,85.5,29.77133207,0,29.77133207
 08/23  20:00:00,0,24.60833333,0,93.25,24.60833333,93.25,29.65579668,0,29.65579668
 08/23  21:00:00,0,23.9,0,97,23.9,97,29.63370751,0,29.63370751
 08/23  22:00:00,0,23.9,0,97,23.9,97,28.91149616,0,28.91149616
 08/23  23:00:00,0,23.55,0,97,23.55,97,27.92480974,0,27.92480974
 08/23  24:00:00,0,23.3,0,97,23.3,97,27.28477934,0,27.28477934
 08/24  01:00:00,0,23.00833333,0,97,23.00833333,97,26.68795261,0,26.68795261
 08/24  02:00:00,0,22.8,0,97,22.8,97,26.30810517,0,26.30810517
 08/24  03:00:00,0,22.8,0,97,22.8,97,26.11913071,0,26.11913071
 08/24  04:00:00,0,22.8,0,95.25,22.8,95.25,25.67891801,0,25.67891801
 08/24  05:00:00,0,22.8,0,97.5,22.8,97.5,25.08008235,0,25.08008235
 08/24  06:00:00,0,23.09166667,0,98.25,23.09166667,98.25,24.77598424,0,24.77598424
 08/24  07:00:00,0,23.3,0,95.25,23.3,95.25,24.97532159,0,24.97532159
 08/24  08:00:00,0,23.65,0,91.66666667,23.65,91.66666667,24.88343126,0,24.88343126
 08/24  09:00:00,0,23.55,0,94.08333333,23.55,94.08333333,24.70048316,0,24.70048316
 08/24  10:00:00,0,23.65,0,95.25,23.65,95.25,25.15688963,0,25.15688963
 08/24  11:00:00,0,24.54166667,0,90.5,24.54166667,90.5,25.92192528,0,25.92192528
 08/24  12:00:00,0,26.28333333,0,79.83333333,26.28333333,79.83333333,26.83622574,0,26.83622574
 08/24  13:00:00,0,27.84166667,0,71.66666667,27.84166667,71.66666667,28.15228652,0,28.15228652
 08/24  14:00:00,0,28.65,0,70,28.65,70,29.60180455,0,29.60180455
 08/24  15:00:00,0,29.19166667,0,67.08333333,29.19166667,67.08333333,31.42723931,0,31.42723931
 08/24  16:00:00,0,29.75,0,61.5,29.75,61.5,32.65283776,0,32.65283776
 08/24  17:00:00,0,29.35833333,0,62.5,29.35833333,62.5,33.68440599,0,33.68440599
 08/24  18:00:00,0,28.55,0,65,28.55,65,34.41799037,0,34.41799037
 08/24  19:00:00,0,28.00833333,0,62.66666667,28.00833333,62.66666667,34.04485204,0,34.04485204
 08/24  20:00:00,0,26.51666667,0,67.41666667,26.51666667,67.41666667,33.69840452,0,33.69840452
 08/24  21:00:00,0,25.25,0,74.33333333,25.25,74.33333333,32.46594951,0,32.46594951
 08/24  22:00:00,0,24.35833333,0,81.25,24.35833333,81.25,31.60090061,0,31.60090061
 08/24  23:00:00,0,23.55,0,86.16666667,23.55,86.16666667,30.34891001,0,30.34891001
 08/24  24:00:00,0,22.36666667,0,92.83333333,22.36666667,92.83333333,29.62642427,0,29.62642427
 08/25  01:00:00,0,21.7,0,87.66666667,21.7,87.66666667,28.47803145,0,28.47803145
 08/25  02:00:00,0,21.7,0,82.75,21.7,82.75,27.64305965,0,27.64305965
 08/25  03:00:00,0,21.05833333,0,85.75,21.05833333,85.75,26.88685925,0,26.88685925
